,id,Name,Catagory,Description,Veg_non,Nutrient,Diet,Cluster
144,0.4585987261146497,bread chana basket                                                            ,bread       ,"bread (white/brown), butter, for chana chaat:, chana, onion, tomatoes, cumin seeds, ginger garlic paste, chilli powder, chana masala, turmeric powder , oil, salt                                                                                                                                                                                                                                                                                                                                                                                                     ",1,chloride      ,dash_diet Mediterranean_diet                                                                                                                                                            ,5
145,0.46178343949044587,spaghetti with clams &amp; crispy bread crumbs                                ,bread       ,"panko, 1/4 cup plus 1 tablespoon extra-virgin olive oil, plus more for drizzling, kosher salt, freshly ground pepper,  garlic cloves,  manila clams or cockles, scrubbed, dry white wine,  spaghetti,  lemon zest,  lemon juice,  mullet bottarga (optional; see note),   red pepper,  thyme,  rosemary,  parsley                                                                                                                                                                                                                                                     ",1,iron          ,low_fat_diet Mediterranean_diet ketogenic_diet vegan_diet high_fiber_diet dash_diet                                                                                                     ,5
146,0.46496815286624205,kasha bread                                                                   ,bread       ,"kasha, boiling water, buckwheat flour, all-purpose gluten free flour, brown sugar, baking powder, baking soda, xanthum gum, salt, buttermilk, cream, egg, oil, walnuts                                                                                                                                                                                                                                                                                                                                                                                                ",1,selenium      ,low_fat_diet Mediterranean_diet ketogenic_diet vegan_diet dash_diet                                                                                                                     ,5
147,0.4681528662420382,egg paratha                                                                   ,bread       ,"whole wheat flour, salt, oil, eggs, onions, green chilli, coriander leaves, garam masala                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",0,vitamin_a     ,low_sodium_diet high_protien_diet low_fat_diet ketogenic_diet                                                                                                                           ,6
148,0.4713375796178344,egg and cheddar cheese sandwich                                               ,bread       ,"egg, salt, pepper, ham slices, basil leaves                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ",0,vitamin_a     ,alkaline_diet low_fat_diet ketogenic_diet low_sodium_diet vegan_diet high_protien_diet dash_diet                                                                                        ,6
149,0.4745222929936306,egg in a blanket                                                              ,bread       ,"eggs, brown bread slices, butter, chilli flakes, oregano, salt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ",0,vitamin_a     ,low_sodium_diet high_protien_diet low_fat_diet ketogenic_diet                                                                                                                           ,6
150,0.47770700636942676,bread dahi vada                                                               ,bread       ,"bread slices, curd, oil, salt and black pepper , red chilli powder, aamchoor powder, mint leaves, zeera powder, anardana                                                                                                                                                                                                                                                                                                                                                                                                                                              ",1,chloride      ,dash_diet Mediterranean_diet                                                                                                                                                            ,5
151,0.48089171974522293,cheese and avocado parantha                                                   ,bread       ,"Wheat flour, Kasuri methi, water, olive oil, avocado, mozzarella cheese, pizza seasoning, ghee, salt.                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ",1,calcium       ,alkaline_diet low_fat_diet paleo_diet Mediterranean_diet ketogenic_diet low_sodium_diet vegan_diet high_fiber_diet high_protien_diet dash_diet                                          ,5
152,0.4840764331210191,bread with tomatoes and olives                                                ,bread       ,"French Bread Loaf, Tomato, Extra Virgin Olive Oil, Salt, Pepper, Parsley, Stuffed Green Olives                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ",1,vitamin_c     ,Mediterranean_diet ketogenic_diet high_fiber_diet high_protien_diet dash_diet                                                                                                           ,5
153,0.4872611464968153,beetroot modak                                                                ,modak       ,"gram flour (besan), semolina (rava/sooji), beetroot colour or two oven cooked beetroot paste , water, oil (for frying), for sugar syrup:, sugar, water, cardamom powder, lemon juice, cashews (kaju)                                                                                                                                                                                                                                                                                                                                                                  ",1,selenium      ,vegan_diet low_fat_diet ketogenic_diet                                                                                                                                                  ,3
154,0.49044585987261147,active charcoal modak                                                         ,modak       ,"for modak:, gram flour (besan), semolina (rava/suji), active charcoal, water, oil (for frying), sugar, water, cardamom powder, lemon juice, cashews (kaju)                                                                                                                                                                                                                                                                                                                                                                                                            ",1,selenium      ,vegan_diet low_fat_diet ketogenic_diet hormone_diet                                                                                                                                     ,2
155,0.49363057324840764,flax seed and beetroot modak                                                  ,modak       ,"rice flour, salt, oil (for greasing), beetroot puree, tossed flax seeds (for topping), fresh coconut, jaggery, poppy seeds, green cardamom powder, nutmeg powder                                                                                                                                                                                                                                                                                                                                                                                                      ",1,magnesium     ,high_protien_diet vegan_diet high_fiber_diet                                                                                                                                            ,1
156,0.4968152866242038,chocolate prunes gujiyas                                                      ,chocolate   ,"for gujiya pastry:, refined flour, ghee, water, salt, for gujiya stuffing:, dark chocolate, prunes, mawa, sugar, cardamom                                                                                                                                                                                                                                                                                                                                                                                                                                             ",1,magnesium     ,high_protien_diet high_fiber_diet ketogenic_diet                                                                                                                                        ,1
157,0.5,almond &amp; white chocolate gujiya                                           ,gujiya      ,"all-purpose flour, clarified butter (ghee), water, white chocolate, dessicated coconut, green cardamom powder, almond, jaggery                                                                                                                                                                                                                                                                                                                                                                                                                                        ",1,magnesium     ,low_fat_diet omni_diet ketogenic_diet gluten_free_diet high_fiber_diet hormone_diet high_protien_diet                                                                                   ,1
158,0.5031847133757962,christmas chocolate fudge cookies                                             ,cookie      ,"unsalted butter, brown sugar, chocolate, chocolate chips, eggs, flour, cocoa powder, baking powder                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",1,magnesium     ,high_protien_diet high_fiber_diet ketogenic_diet                                                                                                                                        ,1
159,0.5063694267515924,chocolate appo                                                                ,chocolate   ,"rice, coconut, baking powder, vanilla extract, cinnamon powder, brown sugar, unsweetened cocoa powder, salt, chocolate chips, butter                                                                                                                                                                                                                                                                                                                                                                                                                                  ",1,magnesium     ,high_protien_diet high_fiber_diet ketogenic_diet                                                                                                                                        ,1
160,0.5095541401273885,red rice vermicelli kheer                                                     ,kheer       ,"red rice vermicelli / broken sooji / semolina vermicelli, butter, almonds, whole milk, cardamom powder, saffron strands / thread, sugar                                                                                                                                                                                                                                                                                                                                                                                                                               ",1,carbohydrates ,alkaline_diet ketogenic_diet vegan_diet high_protien_diet dash_diet                                                                                                                     ,2
161,0.5127388535031847,grilled almond barfi (sugar free)                                             ,barfi       ,"khoya, sweetener (optional), almonds (crushed)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ",1,calcium       ,low_fat_diet ketogenic_diet gluten_free_diet vegan_diet high_protien_diet                                                                                                               ,3
162,0.5159235668789809,chocolate kaju katli                                                          ,kaju        ,"cashew nuts, sugar, water, milk chocolate or dark chocolate                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ",1,vitamin_d     ,high_fiber_diet ketogenic_diet                                                                                                                                                          ,1
163,0.5191082802547771,chocolate samosa                                                              ,samosa      ,"refined flour, desi ghee, black cardamom seeds, chocolate flutter_block, almonds, cashew nuts, pistachio, sugar, garam masala powder, oil                                                                                                                                                                                                                                                                                                                                                                                                                                     ",1,magnesium     ,high_protien_diet high_fiber_diet ketogenic_diet                                                                                                                                        ,1
164,0.5222929936305732,mix fruit laccha rabri tortilla crunch                                        ,rabri       ,"milk, sugar, cardamom powder, saffron, almonds and pistachios, grapes, apple, kiwi, orange, pomegranate, mint leaves, tortilla sheet, oil                                                                                                                                                                                                                                                                                                                                                                                                                             ",1,calcium       ,alkaline_diet low_fat_diet ketogenic_diet low_sodium_diet vegan_diet high_fiber_diet hormone_diet high_protien_diet                                                                     ,0
165,0.5254777070063694,apple rabdi                                                                   ,rabdi       ,"apples, milk, sugar, green cardamoms, almonds (blanched), pistachios (blanched)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ",1,calcium       ,high_protien_diet vegan_diet low_fat_diet ketogenic_diet                                                                                                                                ,2
166,0.5286624203821656,dates and nuts ladoo                                                          ,ladoo       ,"dates (pitted), mixed nuts (almonds, cashews, walnuts, pistachios, peanuts), dessicated coconut (optional)                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",1,vitamin_e     ,alkaline_diet omni_diet ketogenic_diet low_sodium_diet vegan_diet high_fiber_diet gluten_free_diet dash_diet                                                                            ,7
167,0.5318471337579618,green lentil dessert fudge                                                    ,dessert     ,"whole moong beans, cow ghee, raisins, whole milk, jaggery (organic), ground cardamom, almonds (halved)                                                                                                                                                                                                                                                                                                                                                                                                                                                                ",1,calcium       ,alkaline_diet low_fat_diet ketogenic_diet vegan_diet high_fiber_diet hormone_diet high_protien_diet dash_diet                                                                           ,0
168,0.535031847133758,pista chocolate &amp; mandarin                                                ,chocolate   ,"Pistachios, milk, sugar, broken rice, green cardamom, white chocolate, milk, egg yolk, whipped cream, vanilla pod, mandarins, sugar, water                                                                                                                                                                                                                                                                                                                                                                                                                            ",1,magnesium     ,high_protien_diet high_fiber_diet ketogenic_diet                                                                                                                                        ,1
169,0.5382165605095541,banana and maple ice lollies                                                  ,banana      ,"Bananas, Greek Yogurt, Heavy Cream, Pure Maple Syrup, Coconut                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ",1,selenium      ,alkaline_diet low_fat_diet ketogenic_diet vegan_diet high_fiber_diet dash_diet                                                                                                          ,3
170,0.5414012738853503,banana and chia tea cake                                                      ,cake        ,"Banana, caster sugar, flour, oil, milk, eggs, baking soda, flax seeds, almond flakes, chia seeds                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ",1,potassium     ,alkaline_diet low_fat_diet ketogenic_diet vegan_diet high_fiber_diet hormone_diet high_protien_diet                                                                                     ,0
171,0.5445859872611465,chocolate and almond rum ball h                                               ,almond      ,"Chocolate Sponge Eggless, Dark Chocolate, Single Cream, Almonds, Caster Sugar, Instant Coffee Powder, Dark Rum                                                                                                                                                                                                                                                                                                                                                                                                                                                        ",1,magnesium     ,high_protien_diet high_fiber_diet ketogenic_diet gluten_free_diet                                                                                                                       ,1
172,0.5477707006369427,cashew nut cookies                                                            ,cookie      ,"Cashew Paste, Ghee, Sugar, Flax or Chia Seeds, Baking Soda, Baking Powder, Vanilla, Oats, Maida Organic                                                                                                                                                                                                                                                                                                                                                                                                                                                               ",1,protien       ,high_protien_diet vegan_diet dash_diet ketogenic_diet                                                                                                                                   ,3
173,0.5509554140127388,chocolate doughnut                                                            ,chocolate   ,"Sugar, egg yolk, egg, butter, yeast, milk                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ",1,magnesium     ,high_protien_diet high_fiber_diet ketogenic_diet                                                                                                                                        ,1
174,0.554140127388535,spiced almond banana jaggery cake                                             ,cake        ,"Butter, cinnamon jaggery powder, nutmeg (ground), almonds, sugar, eggs, orange peel, banana, flour, baking soda, baking powder, salt, buttermilk, ground cinnamon                                                                                                                                                                                                                                                                                                                                                                                                     ",1,potassium     ,alkaline_diet low_fat_diet ketogenic_diet vegan_diet high_fiber_diet gluten_free_diet                                                                                                   ,3
175,0.5573248407643312,fennel scented sweet banana fritters                                          ,banana      ,"Wheat flour, ka, jaggery, milk or water, ghee or oil                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",1,selenium      ,alkaline_diet low_fat_diet paleo_diet Mediterranean_diet ketogenic_diet low_sodium_diet vegan_diet high_fiber_diet dash_diet                                                            ,3
176,0.5605095541401274,camel milk cake tart                                                          ,cake        ,"Camel Milk, Sugar, Vinegar, Butter, Brown Sugar, Flour, Eggs                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ",1,vitamin_d     ,low_fat_diet ketogenic_diet high_fiber_diet high_protien_diet dash_diet                                                                                                                 ,3
177,0.5636942675159236,quinoa coconut crumble custard                                                ,coconut     ,"Quinoa (cooked), oats, cinnamon powder, salt, brown sugar or jaggery, nuts, coconut flakes, eggs, quinoa, coconut milk, maple syrup, vanilla extract, cinnamon powder, salt, honey                                                                                                                                                                                                                                                                                                                                                                                    ",1,protien       ,paleo_diet ketogenic_diet low_sodium_diet vegan_diet high_fiber_diet gluten_free_diet dash_diet                                                                                         ,3
178,0.5668789808917197,malabari fish curry                                                           ,curry       ,"sear fish, coconut, ginger, pureed tamarind, salt, powdered turmeric, green chillies, red chilli powder, shallots                                                                                                                                                                                                                                                                                                                                                                                                                                                     ",0,vitamin_a     ,alkaline_diet low_fat_diet ketogenic_diet vegan_diet high_protien_diet dash_diet low_carb_diet                                                                                          ,0
179,0.5700636942675159,chicken minced salad                                                          ,salad       ,"olive oil, chicken mince, garlic (minced), onion, salt, black pepper, carrot, cabbage, green onions, sweet chilli sauce, peanut butter, ginger, soy sauce, fresh cilantro, red pepper flakes (crushed), tarts                                                                                                                                                                                                                                                                                                                                                         ",0,fiber         ,low_fat_diet low_carb_diet ketogenic_diet low_sodium_diet vegan_diet high_fiber_diet hormone_diet high_protien_diet type_a_diet                                                         ,3
180,0.5732484076433121,almond &amp; white chocolate gujiya                                           ,gujiya      ,"all-purpose flour, clarified butter (ghee), water, white chocolate, dessicated coconut, green cardamom powder, almond, jaggery                                                                                                                                                                                                                                                                                                                                                                                                                                        ",1,magnesium     ,low_fat_diet omni_diet ketogenic_diet gluten_free_diet high_fiber_diet hormone_diet high_protien_diet                                                                                   ,1
181,0.5764331210191083,almond and chicken momos (without shell)                                      ,chicken     ,"chicken mince, garlic, carrots, spring onion, ginger, soya sauce, oyster sauce, sesame oil, pepper powder, egg, almonds (blanched), oil (for greasing)                                                                                                                                                                                                                                                                                                                                                                                                                ",0,calcium       ,low_fat_diet low_carb_diet ketogenic_diet low_sodium_diet gluten_free_diet vegan_diet high_fiber_diet hormone_diet high_protien_diet type_a_diet                                        ,3
182,0.5796178343949044,berry parfait hazelnut white chocolate sable                                  ,chocolate   ,"for berry parfait:, egg yolk, caster sugar, berry puree, cream cheese, double cream, for hazelnut streusel:, ground hazelnut, flour, caster sugar, butter, for hazelnut white chocolate pressed sable:, hazelnut streusel, cocoa butter, puffed rice, clarified butter, melted white chocolate, for flexy berry:, raspberry puree, sugar, liquid glucose, pectin                                                                                                                                                                                                      ",1,vitamin_a     ,low_fat_diet omni_diet ketogenic_diet high_fiber_diet hormone_diet high_protien_diet                                                                                                    ,1
183,0.5828025477707006,portugese fish stew                                                           ,fish        ,"sole fillet (you can also do 2/3 types of fish), large shrimps (optional), potatoes (peeled), onions (cut into slices), garlic cloves, red capsicum (can use green also), parsley or coriander (choose the herb that most suits your taste buds), few dashes of hot sauce, paprika, olive oil, white wine, rock salt                                                                                                                                                                                                                                                  ",0,vitamin_a     ,alkaline_diet low_fat_diet ketogenic_diet vegan_diet high_protien_diet dash_diet low_carb_diet                                                                                          ,0
184,0.5859872611464968,mixed vegetable soup                                                          ,soup        ,"Mix Vegetables (Tomatoes, Carrots, Peas and French Beans), Salt, Cumin Powder, Oil, Curry Leaves                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ",1,sodium        ,alkaline_diet low_fat_diet low_sodium_diet gluten_free_diet vegan_diet high_fiber_diet high_protien_diet dash_diet                                                                      ,7
185,0.589171974522293,berry parfait hazelnut white chocolate sable                                  ,chocolate   ,"for berry parfait:, egg yolk, caster sugar, berry puree, cream cheese, double cream, for hazelnut streusel:, ground hazelnut, flour, caster sugar, butter, for hazelnut white chocolate pressed sable:, hazelnut streusel, cocoa butter, puffed rice, clarified butter, melted white chocolate, for flexy berry:, raspberry puree, sugar, liquid glucose, pectin                                                                                                                                                                                                      ",1,vitamin_a     ,low_fat_diet omni_diet ketogenic_diet high_fiber_diet hormone_diet high_protien_diet                                                                                                    ,1
186,0.5923566878980892,duo of chocolate and strawberry                                               ,strawberry  ,"dark chocolate, white chocolate, strawberries                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ",1,vitamin_c     ,high_fiber_diet ketogenic_diet                                                                                                                                                          ,1
187,0.5955414012738853,mustard-parmesan whole roasted cauliflower                                    ,roasted     ,"cauliflowers, garlic, halved, olive oil , dijon mustard , kosher salt , freshly ground black pepper , fresh parsley leaves, parmesan , lemon wedges                                                                                                                                                                                                                                                                                                                                                                                                                   ",1,chloride      ,alkaline_diet ketogenic_diet vegan_diet high_protien_diet dash_diet                                                                                                                     ,3
188,0.5987261146496815,hassel back sweet potatoes                                                    ,vanilla     ,"sweet potatoes, butter, brown sugar, pure vanilla extract, ground cinnamon, himalayan pink salt / rock salt                                                                                                                                                                                                                                                                                                                                                                                                                                                           ",1,chloride      ,alkaline_diet low_fat_diet omni_diet paleo_diet Mediterranean_diet low_sodium_diet high_fiber_diet high_protien_diet dash_diet                                                          ,3
189,0.6019108280254777,slow cooked spiced sangria                                                    ,sangria     ,"red wine (merlot / zinfandel), apple cider, honey, orange (zested and juiced), cloves (whole), green cardamom, cinnamon sticks, anise (whole), brandy                                                                                                                                                                                                                                                                                                                                                                                                                 ",1,iron          ,vegan_diet low_fat_diet high_fiber_diet ketogenic_diet                                                                                                                                  ,7
190,0.6050955414012739,matcha tea macarons                                                           ,tea         ,"egg whites, breakfast sugar, icing sugar, almond powder, matcha powder, heavy cream, white chocolate                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",1,vitamin_a     ,ketogenic_diet hormone_diet                                                                                                                                                             ,5
191,0.60828025477707,"amaranthus granola with lemon yogurt, berries and marigold                  ",yogurt      ,"popped amaranthus (cholai), oats, almonds, cinnamon powder, sunflower seeds, sesame seeds, honey, brown sugar, salt, olive oil, lemon rind, plain yogurt (whipped with lemon rind), blueberries                                                                                                                                                                                                                                                                                                                                                                       ",1,calcium       ,low_fat_diet omni_diet Mediterranean_diet ketogenic_diet low_sodium_diet vegan_diet high_protien_diet dash_diet                                                                         ,1
192,0.6114649681528662,chocolate fudge cookies                                                       ,cookie      ,"dark chocolate coverture, butter, sugar, eggs, flour, baking powder, salt, cocoa powder, vanilla essence                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",1,magnesium     ,high_protien_diet high_fiber_diet ketogenic_diet                                                                                                                                        ,1
193,0.6146496815286624,veg summer rolls                                                              ,rice        ,"rice paper sheets, iceberg lettuce, carrot, bean sprouts, cucumber, tofu, basil, mint leaves, coriander, rice noodles (soaked in warm water for 20-25 minutes), peanuts, hoisin sauce, peanuts, garlic, oil, red chillies, water                                                                                                                                                                                                                                                                                                                                      ",1,carbohydrates ,high_protien_diet                                                                                                                                                                       ,2
194,0.6178343949044586,sweet potato pie                                                              ,pie         ,"yams (red skinned), condensed milk, sugar, egg , cinnamon , marshmallows ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",1,vitamin_a     ,alkaline_diet low_fat_diet paleo_diet Mediterranean_diet low_sodium_diet gluten_free_diet high_fiber_diet high_protien_diet dash_diet                                                   ,3
195,0.6210191082802548,wok tossed asparagus in mild garlic sauce                                     ,sauce       ,"asparagus, 1 fried onion (medium), 1/2 tsp breakfast sugar, 10 ml potato starch, 20 ml stock vegetarian, 20 gm porcini, salt to taste, 50 ml oil                                                                                                                                                                                                                                                                                                                                                                                                                      ",1,chloride      ,alkaline_diet dash_diet low_fat_diet type_a_diet                                                                                                                                        ,0
